Title,Low price,Mall Name,Product Type,Maker,Brand,category1,category2,category3,Price_range,Maker Point,Brand Point,Price_range_score,Total Point
반팔 카리티 바이넥스 에리T  인쇄가능,20390,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
지벤 조끼 작업복  근무복 산업현장 ZB-V2028,36820,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
유니보스 여름 반팔 티셔츠  UBST34,12800,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
예니브 남자 작업 조끼 근무복  iu93,23590,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
유니보스 여름 반팔 티셔츠  UBST31,17680,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 작업복점퍼 근무복  하의별도 HZ-1605,22440,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
유니보스 여름 반팔 티셔츠  UBST22,15810,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
유니보스 춘하작업복 조끼 근무복  UBS8803,13000,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
유니보스 여름 반팔 티셔츠  UBST21,15640,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
 키밍 Bye for now 반팔티 캐쥬얼,26140,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
유니보스 여름 반팔 티셔츠  UBST37,12800,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
반팔 카라티 니즈 자가드  인쇄가능,18490,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
레스토랑  긴 소매 요리사 호텔 주방 재킷 음식,55480,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
유니보스 여름 반팔 티셔츠  UBST39,9500,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
빅사이즈 작업조끼  택배조끼,18700,빵지몰,2,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
미화원 하복 반팔상의  상호이름,17990,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
티뷰크 작업복점퍼 근무복 회사 사무실 TB-1243,36460,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Cheap,0,2,2,4
유니보스 여름 반팔 티셔츠  UBST12,7440,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
유니보스 여름 반팔 티셔츠  UBSS2,15810,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
유니보스 여름 반팔 티셔츠  UBST41,16750,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
유니보스 여름 반팔 티셔츠  UBST38,17680,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 조끼 안정된 착용감 작업복 근무복  PS-V111,13950,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 조끼 안정된 착용감 작업복 근무복  PS-V113,13950,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 조끼 안정된 착용감 작업복 근무복  PS-V62,18000,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 조끼 안정된 착용감 작업복 근무복  PS-V61,18000,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 조끼 안정된 착용감 작업복 근무복  PS-V110,13950,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 조끼 안정된 착용감 작업복 근무복  PS-V112,13950,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
유니보스 춘하작업복 형광 조끼 근무복  UBSSV1,23100,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
지벤 바지 사계절작업복  산업현장 팬츠 ZB-P202,31400,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
1 1후리스 폴라폴리스 오픈 집업 기모 집업자켓  작업복,28810,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
MARK 냉감 티셔츠 작업복 근무복  MT-547,23940,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
티뷰크 작업복점퍼 근무복 회사 사무실 TB-1251,36460,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
이발소 작업복 전문 이발사 바버샵 ,70540,누리세상누리,2,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
 귀여운 짱구귀여운 짱구 반티 체육대회 졸업의상 공연 축구 홀서빙_우리는 못말려,10000,심플일상,2,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
ITR-v23c 노랑조끼 하복 여름조끼 작업 참조 참조,11670,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
작업복 겨울 워킹팬츠 근무복  ED-14-1,23140,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
티뷰크 작업복점퍼 근무복 회사 사무실 TB-332,37400,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
유니보스 여름 반팔 티셔츠  UBST44,20230,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
남자 남성 회사 근무복  자켓 점퍼 겨울 간절기 상의,58810,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
마크 티뷰크 긴팔티 작업복  카라티 MT-1311,11680,네이버,1,No-Maker,마크,패션의류,남성의류,유니폼/단체복,Very Cheap,0,2,2,4
파브 작업복점퍼 근무복 회사사무실 SM-J2002,28980,네이버,1,파브,파브,패션의류,남성의류,유니폼/단체복,Very Cheap,1,2,2,6
피오젠 작업복점퍼 근무복 회사 사무실 PS-J21,25240,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 쿨론 반팔 여름 티셔츠  PT-03,10500,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 작업복점퍼 근무복 회사 사무실 PS-J104,22440,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
밀레 22FW 아웃도어 남자 등산복 상의 하이넥 티셔츠 ,37000,네이버,1,MIELE,밀레,패션의류,남성의류,유니폼/단체복,Cheap,1,3,2,7
티뷰크 작업복점퍼 근무복 회사 하의별도 TB-07,28980,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Very Cheap,0,2,2,4
티뷰크 작업복점퍼 근무복 회사 사무실 TB-1262,39270,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Cheap,0,2,2,4
티뷰크 작업복점퍼 근무복 회사 사무실 TB-1261,39270,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Cheap,0,2,2,4
티뷰크 작업복점퍼 근무복 회사 사무실 TB-341,37000,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Cheap,0,2,2,4
피오젠 쿨론 반팔 여름 티셔츠  PT-51,13900,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
작업복 겨울 워킹팬츠 근무복  ED-6-1,23140,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 쿨론 반팔 여름 티셔츠  PT-61,13900,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
멀티연사 PK배색 반팔 주머니x  트레이닝복,17200,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
아미티 아미 빅로고 군인 티셔츠  작업복,7900,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
 작업복 조끼 봄여름가을 컴퓨터자수무료 하복,20600,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 쿨론 반팔 여름 티셔츠  PT-01,10500,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 쿨론 반팔 여름 티셔츠  PT-13S,8700,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
유니보스 조끼 근무복  낚시복 여름조끼 UBS-8803,15800,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
피오젠 쿨론 반팔 여름 티셔츠  PT-31,13900,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
가게 졸업사진 컨셉 일식집  코스튬 가운 - UnKnown,48320,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
기능성 긴팔티 라운드 여름  인쇄가능,6370,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
반팔 카라 티셔츠  작업용셔츠 LB2-218,24700,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
반팔 카라 티셔츠  작업용셔츠 LB2-217,29700,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
반팔 카라 티셔츠  작업용셔츠 LB2-223,33000,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
댄디한  세련된 작업복 단결력 단합뭉쳐,41530,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
쿨론 고급 브이넥 반팔티 703  인쇄가능,10510,네이버,1,공유와나눔,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,1,0,2,3
티뷰크 포인트디자인 쿨업 반팔 티셔츠 작업복 ,14370,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Very Cheap,0,2,2,4
피부관리실 성형외과 병원 V넥 정장세트,59080,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
파브 작업복점퍼 근무복 회사사무실 SM-J1201,32720,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
티뷰크 작업복점퍼 근무복 회사 사무실 TB-357,38330,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Cheap,0,2,2,4
티뷰크 작업복점퍼 근무복 회사 사무실 TB-161,29920,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Very Cheap,0,2,2,4
작업복점퍼 근무복 회사 하의별도 TB-58,28980,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-2101,40800,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
티뷰크 작업복점퍼 근무복 회사 사무실 TB-112,29920,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Very Cheap,0,2,2,4
티뷰크 작업복점퍼 근무복 회사 사무실 TBC-32,30850,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1605,28050,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
작업복점퍼 근무복 회사 하의별도 TB-24,28980,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
티뷰크 작업복점퍼 근무복 회사 사무실 TB-313,29920,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Very Cheap,0,2,2,4
티뷰크 작업복점퍼 근무복 회사 사무실 TB-356,38330,네이버,1,No-Maker,티뷰크,패션의류,남성의류,유니폼/단체복,Cheap,0,2,2,4
파브 작업복점퍼 근무복  하의별도 SM-J306,24310,네이버,1,파브,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,1,0,2,3
티뷰크 작업복점퍼 근무복 회사 사무실 TB-1242,39270,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
파브 작업복점퍼 근무복  하의별도 SM-J405,23370,네이버,1,파브,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,1,0,2,3
파브 작업복점퍼 근무복  하의별도 SM-J805,25240,네이버,1,파브,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,1,0,2,3
파브 작업복점퍼 근무복  하의별도 SM-J1601,26180,네이버,1,파브,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,1,0,2,3
파브 작업복점퍼 근무복  하의별도 SM-J2003,35530,네이버,1,파브,파브,패션의류,남성의류,유니폼/단체복,Very Cheap,1,2,2,6
라이크빈 작업복점퍼 근무복 회사 사무실 LB2-124,48620,네이버,1,K2코리아,라이크빈,패션의류,남성의류,유니폼/단체복,Cheap,1,2,2,6
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-402,23800,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
DS 춘추 와샤 국내산 작업 조끼  작업복,8900,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1905,28050,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1707,25500,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
현장 작업복 왕망사 반사 스태프 조끼  로고인쇄 단체조끼제작,11900,티팡-teepang,2,랜더스,랜더스,패션의류,남성의류,유니폼/단체복,Very Cheap,1,1,2,4
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-603,28900,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1701,24650,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-2104,28050,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1201,25500,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1505,26350,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-2103,28050,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-605,22100,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1902,25500,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-2003,28050,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1006,24650,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1801,34850,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1205,28900,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-2004,29750,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1906,35700,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-04,23800,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-803,28050,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1109,28050,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1604,26350,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1803,26350,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1001,24650,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-2001,39100,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-1706,25500,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-104,23800,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-301,26350,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-2206,31450,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-009,23800,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
에이스 춘추 작업복  회사 근무복 상의 점퍼 잠바 ACE-011,23800,네이버,1,No-Maker,NO-Brand,패션의류,남성의류,유니폼/단체복,Very Cheap,0,0,2,2
